generation,status,fitness,games,wins,draws,port_wins,port_losses,dominance_cap_penalty,matchup_floor_penalty,matchup_recovery_bonus,port_loss_pressure_penalty,survival_infra_bonus,min_matchup_win_rate,win_rate,avg_turns,avg_assets,avg_opponent_assets,shipyard_started_rate,shipyard_completed_rate,fort_started_rate,fort_completed_rate,trade_guild_started_rate,trade_guild_completed_rate,fishing_dock_built_rate,fishing_dock_active_rate,avg_fishing_boats,guard_captain_rate,avg_guard_captains,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,shipyard_bias,fort_bias,trade_guild_bias,fishing_dock_bias,fishing_boat_bias,guard_captain_bias,fire_plans_bias,construction_idle_bias,build_priority
1143,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1144,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1145,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1146,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1147,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1148,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1149,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1150,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1151,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1152,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1153,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1154,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1155,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1156,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1157,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1158,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1159,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1160,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1161,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1162,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1163,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1164,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1165,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1166,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1167,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1168,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1169,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1170,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1171,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1172,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1173,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1174,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1175,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1176,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1177,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1178,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1179,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1180,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1181,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1182,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1183,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1184,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1185,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1186,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1187,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1188,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1189,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1190,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1191,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1192,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1193,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1194,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1195,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1196,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1197,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1198,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1199,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1200,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1201,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
1202,kept,22347,170,118,0,73,18,10089,1572,12000,1440,3280,0.200000,0.694118,10.258824,43.041176,16.423529,0.500000,0.452941,0.094118,0.064706,0.041176,0.023529,0.417647,0.405882,4.200000,0.647059,1.117647,0.347560,4.175663,1.177661,0.252715,0.005253,0.676315,0.251721,0.066606,0.007789,0.123654,0.660960,0.008278,0.209718,0.127930,guard_captain
